iter	Passed	Remaining
624	2824	1242
625	2829	1238
626	2832	1233
627	2836	1228
628	2840	1223
629	2845	1219
630	2849	1214
631	2853	1210
632	2858	1205
633	2862	1200
634	2866	1196
635	2870	1191
636	2875	1187
637	2879	1182
638	2883	1177
639	2887	1173
640	2891	1168
641	2895	1163
642	2899	1158
643	2903	1154
644	2908	1149
645	2912	1145
646	2916	1140
647	2920	1135
648	2924	1131
649	2929	1126
650	2933	1122
651	2938	1117
652	2942	1112
653	2946	1108
654	2950	1103
655	2954	1098
656	2958	1094
657	2962	1089
658	2967	1085
659	2972	1080
660	2977	1076
661	2981	1071
662	2985	1067
663	2990	1062
664	2994	1058
665	2998	1053
666	3003	1049
667	3006	1044
668	3011	1039
669	3015	1035
670	3019	1030
671	3023	1025
672	3027	1021
673	3031	1016
674	3036	1012
675	3040	1007
676	3044	1002
677	3048	998
678	3052	993
679	3056	988
680	3060	984
681	3065	979
682	3069	975
683	3073	970
684	3077	965
685	3081	961
686	3085	956
687	3089	952
688	3093	947
689	3098	942
690	3102	938
691	3106	933
692	3111	929
693	3115	924
694	3120	920
695	3124	915
696	3128	911
697	3133	906
698	3137	902
699	3141	897
700	3145	892
701	3148	888
702	3153	883
703	3157	879
704	3161	874
705	3166	870
706	3170	865
707	3174	860
708	3178	856
709	3182	851
710	3186	847
711	3190	842
712	3194	837
713	3198	833
714	3202	828
715	3206	823
716	3210	819
717	3214	814
718	3219	810
719	3223	805
720	3227	801
721	3231	796
722	3235	792
723	3239	787
724	3243	782
725	3247	778
726	3251	773
727	3255	769
728	3259	764
729	3264	760
730	3268	755
731	3272	751
732	3276	746
733	3280	741
734	3284	737
735	3288	732
736	3292	728
737	3296	723
738	3300	719
739	3304	714
740	3308	710
741	3312	705
742	3317	700
743	3321	696
744	3325	691
745	3329	687
746	3334	682
747	3338	678
748	3342	673
749	3347	669
750	3351	664
751	3355	660
752	3359	655
753	3363	651
754	3367	646
755	3371	642
756	3375	637
757	3379	633
758	3383	628
759	3387	624
760	3391	619
761	3395	615
762	3399	610
